"Name","StageID","StageType","ChannelId","StageNameSID","QuestStageNameSID","LoadingId","ThemeID","CameraPreset","BlockSize","ChaVRadius","RevivalId","KickRevivalId","RestartWarpLocation","KillZone","StageLevel","CombatPower","EnableLevel","EnableQuest","EnableCombatPower","EnableGreatBuildingID","EnableBuildingStep","EnablePkGrade","AirWalkban","DirectWarpAble","BoardOnOff","CanMeditation","GuildSanctumId","SummonItemUseType","EXPPenalty","ReturnWarpLocation","ReturnWarpItemUseId","DirectWarpNeedCostId","DirectWarpNeedCostCount","DirectWarpNeedItemId","DirectWarpNeedItemCount","DirectWarpNeedItemUseId","WaitingWarpLocation","PkOnOff","PkOnOffNonPK","PKGuardOff","PKtendency","Durability","StageRule","DeathPenalty_Durability","DeathPenalty_Injure","DeathPenalty_Steal","DeathPenalty_StealValue","DeathPenalty_EXP","IconId","MapMiniInfo","GraphicLevel","TriggerLevel","Gendata","GenDoorData","DungeonScriptData","SpawnDataID","NaviMeshId_Main","NaviMeshId_Sub01","IsPossibleMacroMode","StandardPosition_X","StandardPosition_Y","WayPoint","SafetyArea","SectorGrade","GetWayType","GatheringZone","MiningZone","SpiritZone","GetWayCoordinate","SequenceType","SequencePlayId","Repeat","DominionId_Inter","DominionId_Siege","DominionId_StrongPoint","IsInterServer","DominionId_Grade1","DominionId_Grade2","DominionId_Grade3","GuildWarPlunderId","SeverVisit","SeverVisitRevivalId","SeverVisitNoVitality","ConquerSeverNoVitality","Mapmark","Union_Zone","GuildAltarId","PkPenalty","PkDeathPanalty","PkSteal","PkDurability"
"107001010","107001010","1","1001","410405","410405","101","107020","100","4800","0","10000540","0","0","-10000","101","84212","0","107002800","0","0","0","0","0","1","1","1","0","1","1","1070010103","622000001","0","0","61301001","1","621000001","7003","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_107001010.json","/Game/Maps/Chapt07/FG/FG_Desert/FG_Desert_ship","/Game/Maps/Chapt07/FG/Trigger/TRG_FG_Desert","GENDATA_107001010.json","0","0","107001010","107001010","0","1","-56819","-59296","WAYPOINT_107001010.json","SAFE_AREA_107001010.json","SECTOR_GRADE_107001010.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","1","11000100","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"107001020","107001020","1","1001","410411","410411","101","107010","100","3200","0","10000540","0","0","-3000","100","82789","0","107002800","0","0","0","0","0","1","1","1","0","1","1","1070010103","622000001","0","0","61301001","1","621000001","7001","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_107001020.json","/Game/Maps/Chapt07/FG/FG_R_Desert/FG_R_Desert","/Game/Maps/Chapt07/FG/Trigger/TRG_FG_R_Desert","GENDATA_107001020.json","0","0","107001020","107001020","0","1","-25623","-24912","WAYPOINT_107001020.json","SAFE_AREA_107001020.json","SECTOR_GRADE_107001020.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"107002010","107002010","1","1001","410415","410415","101","107031","100","3200","0","10000540","0","0","-3000","102","84438","0","107005800","0","0","0","0","0","1","1","1","0","1","1","1070010103","622000001","0","0","61301001","1","621000001","7005","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_107002010.json","/Game/Maps/Chapt07/FD/FD_AntTunnel_01/FD_AntTunnel_01","/Game/Maps/Chapt07/FD/Trigger/TRG_FD_AntTunnel_01","GENDATA_107002010.json","0","0","0","107002010","0","1","-31889","-31953","WAYPOINT_107002010.json","SAFE_AREA_107002010.json","SECTOR_GRADE_107002010.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"107002020","107002020","1","1001","410420","410420","101","107032","100","3200","0","10000540","0","0","-3000","104","84597","0","107007900","0","0","0","0","0","1","1","1","0","1","1","1070010103","622000001","0","0","61301001","1","621000001","7007","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_107002020.json","/Game/Maps/Chapt07/FD/FD_AntTunnel_02/FD_AntTunnel_02","/Game/Maps/Chapt07/FD/Trigger/TRG_FD_AntTunnel_02","GENDATA_107002020.json","0","0","0","107002020","0","1","-17323","-21248","WAYPOINT_107002020.json","SAFE_AREA_107002020.json","SECTOR_GRADE_107002020.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"107003010","107003010","1","1001","410426","410426","101","107080","100","6400","0","10000700","0","0","-3000","108","88139","0","107011200","0","0","0","0","0","1","1","1","0","1","1","1070010103","622000001","0","0","61301001","1","621000001","7009","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_107003010.json","/Game/Maps/Chapt07/FG/FG_Sabuk/FG_Sabuk","/Game/Maps/Chapt07/FG/Trigger/TRG_FG_Sabuk","GENDATA_107003010.json","0","0","107003010","107003010","0","1","-52036","-55342","WAYPOINT_107003010.json","SAFE_AREA_107003010.json","SECTOR_GRADE_107003010.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"107003020","107003020","1","1001","410434","410434","101","107090","100","6400","0","10000700","0","0","-3000","110","89426","0","107013900","0","0","0","0","0","1","1","1","0","1","1","1070010103","622000001","0","0","61301001","1","621000001","7011","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_107003020.json","/Game/Maps/Chapt07/FD/FD_Sabukjail/FD_Sabukjail","/Game/Maps/Chapt07/FD/Trigger/TRG_FD_Sabukjail","GENDATA_107003020.json","0","0","0","107003020","0","1","-31150","-26090","WAYPOINT_107003020.json","SAFE_AREA_107003020.json","SECTOR_GRADE_107003020.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"108001010","108001010","1","1001","410074","410074","101","108011","100","3200","0","10000540","0","0","-3000","120","95378","0","107002800","0","0","0","0","0","1","1","1","0","1","1","1070010103","622000001","0","0","61301001","1","621000001","8003","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_108001010.json","/Game/Maps/Chapt08/FD/FD_StoneGrave_01/FD_StoneGrave_01","/Game/Maps/Chapt08/FD/Trigger/TRG_FD_StoneGrave_01","GENDATA_108001010.json","0","0","0","108001010","0","1","-34106","-29732","WAYPOINT_108001010.json","SAFE_AREA_108001010.json","SECTOR_GRADE_108001010.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"108001020","108001020","1","1001","410075","410075","101","108012","100","3200","0","10000540","0","0","-3000","123","96106","0","108102200","0","0","0","0","0","1","1","1","0","1","1","1070010103","622000001","0","0","61301001","1","621000001","8001","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_108001020.json","/Game/Maps/Chapt08/FD/FD_StoneGrave_02/FD_StoneGrave_02","/Game/Maps/Chapt08/FD/Trigger/TRG_FD_StoneGrave_02","GENDATA_108001020.json","0","0","0","108001020","0","1","-30173","-29952","WAYPOINT_108001020.json","SAFE_AREA_108001020.json","SECTOR_GRADE_108001020.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"108001030","108001030","1","1001","410076","410076","101","108013","100","3200","0","10000540","0","0","-3000","136","103143","0","108108100","0","0","0","0","0","1","1","1","0","1","1","1070010103","622000001","0","0","61301001","1","621000001","8007","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_108001030.json","/Game/Maps/Chapt08/FD/FD_StoneGrave_03/FD_StoneGrave_03","/Game/Maps/Chapt08/FD/Trigger/TRG_FD_StoneGrave_03","GENDATA_108001030.json","0","0","0","108001030","0","1","-29923","-32932","WAYPOINT_108001030.json","SAFE_AREA_108001030.json","SECTOR_GRADE_108001030.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"108001040","108001040","1","1001","410078","410078","101","108031","100","4800","0","10000540","0","0","-3000","128","98453","0","108103900","0","0","0","0","0","1","1","1","0","1","1","1070010103","622000001","0","0","61301001","1","621000001","8009","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_108001040.json","/Game/Maps/Chapt08/FD/FD_SwordGrave_01/FD_SwordGrave_01","/Game/Maps/Chapt08/FD/Trigger/TRG_FD_SwordGrave_01","GENDATA_108001040.json","0","0","0","108001040","0","1","-27991","-21792","WAYPOINT_108001040.json","SAFE_AREA_108001040.json","SECTOR_GRADE_108001040.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"108001050","108001050","1","1001","410079","410079","101","108032","100","4800","0","10000540","0","0","-3000","131","100946","0","108106200","0","0","0","0","0","1","1","1","0","1","1","1070010103","622000001","0","0","61301001","1","621000001","8011","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_108001050.json","/Game/Maps/Chapt08/FD/FD_SwordGrave_02/FD_SwordGrave_02","/Game/Maps/Chapt08/FD/Trigger/TRG_FD_SwordGrave_02","GENDATA_108001050.json","0","0","0","108001050","0","1","-39080","-38786","WAYPOINT_108001050.json","SAFE_AREA_108001050.json","SECTOR_GRADE_108001050.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"109001010","109001010","1","1001","410445","410445","101","109010","100","4800","0","10000700","0","0","-3000","140","106422","0","107011500","0","0","0","0","0","1","1","1","0","1","1","1090010103","622000001","0","0","61301001","1","621000001","309001","0","0","0","0","0","0","0","1","3","1001","3","900002","MAP_MINI_109001010.json","/Game/Maps/Chapt09/TW/TW_Sabuk_renewal","/Game/Maps/Chapt09/TW/Trigger/TRG_TW_Sabuk_renewal","GENDATA_109001010.json","0","0","109001010","109001010","0","1","-24400","-44810","WAYPOINT_109001010.json","SAFE_AREA_109001010.json","SECTOR_GRADE_109001010.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"109001020","109001020","1","1005","410446","410446","101","109030","100","3200","0","10000700","0","0","-3000","141","107721","0","109101300","0","0","0","0","0","1","1","1","0","1","1","1090010103","622000001","0","0","61301001","1","621000001","309014","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_109001020.json","/Game/Maps/Chapt09/FG/FG_SabukValley/FG_SabukValley","/Game/Maps/Chapt09/FG/Trigger/TRG_FG_SabukValley","GENDATA_109001020.json","0","0","109001020","109001020","0","1","-21310","-24980","WAYPOINT_109001020.json","SAFE_AREA_109001020.json","SECTOR_GRADE_109001020.json","1","(X=0,Y=0,Z=0)","(X=-4461,Y=-7080,Z=5124)","(X=16188,Y=-10731,Z=6462)","(X=-13683,Y=-1574,Z=2937)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"109001030","109001030","1","1005","410447","410447","101","109040","100","3200","0","10000700","0","0","-3000","142","108269","0","109103400","0","0","0","0","0","1","1","1","0","1","1","1090010103","622000001","0","0","61301001","1","621000001","309005","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_109001030.json","/Game/Maps/Chapt09/FD/FD_SabukValleycave/FD_SabukValleycave","/Game/Maps/Chapt09/FD/Trigger/TRG_FD_SabukValleycave","GENDATA_109001030.json","0","0","109001030","109001030","0","1","-18470","-18570","WAYPOINT_109001030.json","SAFE_AREA_109001030.json","SECTOR_GRADE_109001030.json","1","(X=-7621,Y=-720,Z=2727)","(X=0,Y=0,Z=0)","(X=1437,Y=5515,Z=1964)","(X=-13972,Y=13043,Z=3638)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"109001040","109001040","1","1001","410448","410448","101","109061","100","3200","0","10000700","0","0","-3000","146","123204","0","109106100","0","0","0","0","0","1","1","1","0","1","1","1090010103","622000001","0","0","61301001","1","621000001","309007","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_109001040.json","/Game/Maps/Chapt09/FD/FD_SabukWall_01/FD_SabukWall_01","/Game/Maps/Chapt09/FD/Trigger/TRG_FD_SabukWall_01","GENDATA_109001040.json","0","0","109001040","109001040","0","1","-34820","-24650","WAYPOINT_109001040.json","SAFE_AREA_109001040.json","SECTOR_GRADE_109001040.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-22136,Y=-11337,Z=215)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"109001050","109001050","1","1001","410449","410449","101","109062","100","3200","0","10000700","0","0","-3000","149","126984","0","109106100","0","0","0","0","0","1","1","1","0","1","1","1090010103","622000001","0","0","61301001","1","621000001","309009","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_109001050.json","/Game/Maps/Chapt09/FD/FD_SabukWall_02/FD_SabukWall_02","/Game/Maps/Chapt09/FD/Trigger/TRG_FD_SabukWall_02","GENDATA_109001050.json","0","0","0","109001050","0","1","-35250","-24670","WAYPOINT_109001050.json","SAFE_AREA_109001050.json","SECTOR_GRADE_109001050.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-26153,Y=-5740,Z=1022)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"109001060","109001060","1","1001","410450","410450","101","109063","100","3200","0","10000700","0","0","-3000","152","129616","0","109106100","0","0","0","0","0","1","1","1","0","1","1","1090010103","622000001","0","0","61301001","1","621000001","309015","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_109001060.json","/Game/Maps/Chapt09/FD/FD_SabukWall_03/FD_SabukWall_03","/Game/Maps/Chapt09/FD/Trigger/TRG_FD_SabukWall_03","GENDATA_109001060.json","0","0","109001060","109001060","0","1","-33750","-22550","WAYPOINT_109001060.json","SAFE_AREA_109001060.json","SECTOR_GRADE_109001060.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-25176,Y=7760,Z=-521)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"110001010","110001010","1","1001","410623","410623","101","110010","100","6400","0","100001010","0","0","-10000","156","146200","0","110000000","0","0","0","0","0","1","1","1","0","1","1","1100010103","622000001","0","0","61301001","1","621000001","310001","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_110001010.json","/Game/Maps/Chapt10/FG/FG_IceField/FG_IceField","/Game/Maps/Chapt10/FG/Trigger/TRG_FG_IceField","GENDATA_110001010.json","0","0","110001010","110001010","0","1","-56819","-59296","WAYPOINT_110001010.json","SAFE_AREA_110001010.json","SECTOR_GRADE_110001010.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-32831.281250,Y=24571.375000,Z=234.602722)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"110001020","110001020","1","1001","410652","410652","101","110020","100","6400","0","100001010","0","0","-10000","156","146200","0","110002940","0","0","0","0","0","1","1","1","0","1","1","1100010103","622000001","0","0","61301001","1","621000001","310101","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_110001020.json","/Game/Maps/Chapt10/FD/FD_IcePalace/FD_IcePalace","/Game/Maps/Chapt10/FD/Trigger/TRG_FD_IcePalace","GENDATA_110001020.json","0","0","0","110001020","0","1","-39920","-34587","WAYPOINT_110001020.json","SAFE_AREA_110001020.json","SECTOR_GRADE_110001020.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-24175.412109,Y=-12142.368164,Z=885.000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"110002010","110002010","1","1001","410624","410624","101","110030","100","6400","0","100001010","0","0","-10000","162","163000","0","110005900","0","0","0","0","0","1","1","1","0","1","1","1100010103","622000001","0","0","61301001","1","621000001","310201","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_110002010.json","/Game/Maps/Chapt10/FD/FD_ZumaTemple_01/FD_ZumaTemple_01","/Game/Maps/Chapt10/FD/Trigger/TRG_FD_ZumaTemple_01","GENDATA_110002010.json","0","0","0","110002010","0","1","-39409","-40118","WAYPOINT_110002010.json","SAFE_AREA_110002010.json","SECTOR_GRADE_110002010.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=2779.777100,Y=35638.578125,Z=974.936951)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"110002020","110002020","1","1001","410625","410625","101","110031","100","6400","0","100001010","0","0","-10000","165","164300","0","110005900","0","0","0","0","0","1","1","1","0","1","1","1100010103","622000001","0","0","61301001","1","621000001","310301","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_110002020.json","/Game/Maps/Chapt10/FD/FD_ZumaTemple_02/FD_ZumaTemple_02","/Game/Maps/Chapt10/FD/Trigger/TRG_FD_ZumaTemple_02","GENDATA_110002020.json","0","0","0","110002020","0","1","-39829","-39549","WAYPOINT_110002020.json","SAFE_AREA_110002020.json","SECTOR_GRADE_110002020.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=37.422962,Y=-32199.730469,Z=3865.357910)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"110002030","110002030","1","1001","410626","410626","101","110032","100","6400","0","100001010","0","0","-10000","168","165900","0","110005900","0","0","0","0","0","1","1","1","0","1","1","1100010103","622000001","0","0","61301001","1","621000001","310401","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_110002030.json","/Game/Maps/Chapt10/FD/FD_ZumaTemple_03/FD_ZumaTemple_03","/Game/Maps/Chapt10/FD/Trigger/TRG_FD_ZumaTemple_03","GENDATA_110002030.json","0","0","0","110002030","0","1","-51911","-51871","WAYPOINT_110002030.json","SAFE_AREA_110002030.json","SECTOR_GRADE_110002030.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-140.003571,Y=43005.000000,Z=8921.623047)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"110003010","110003010","1","1001","410631","410631","101","110033","100","6400","0","100001010","0","0","-3000","170","167200","0","110014900","0","0","0","0","0","1","1","1","0","1","1","1100010103","622000001","0","0","61301001","1","621000001","310501","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_110003010.json","/Game/Maps/Chapt10/FD/FD_BlackDragon/FD_BlackDragon","/Game/Maps/Chapt10/FD/Trigger/TRG_FD_BlackDragon","0","0","0","0","110003010","0","1","-19980","-27861","WAYPOINT_110003010.json","SAFE_AREA_110003010.json","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=-7.685848,Y=27479.072266,Z=10423.729492)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"110500010","110500010","1","1002","105100001","105200001","101","1105010","100","3200","0","100001050","0","0","-10000","160","161600","0","201100050","0","0","0","0","0","1","1","1","0","1","1","10501013","622000001","0","0","61301001","1","621000001","10501012","0","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_110500010.json","/Game/Maps/Ship/FG/FG_Deck/FG_Deck","/Game/Maps/Ship/FG/Trigger/TRG_FG_Deck","GENDATA_110500010.json","0","0","110500010","110500010","0","1","-10502","-4076","WAYPOINT_110500010.json","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"110500020","110500020","1","1006","105100002","105200002","101","1105011","100","6400","0","100001050","0","0","-10000","160","161600","0","201100080","0","0","0","0","0","1","1","1","0","1","1","10501013","622000001","0","0","61301001","1","621000001","10502012","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_110500020.json","/Game/Maps/Ship/FD/FD_Ship_01/FD_Ship_01","/Game/Maps/Ship/FD/Trigger/TRG_FD_Ship_01","GENDATA_110500020.json","0","0","110500020","110500020","0","1","-49627","-32153","WAYPOINT_110500020.json","SAFE_AREA_110500020.json","SECTOR_GRADE_110500020.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"110500030","110500030","1","1006","105100003","105200003","101","1105012","100","6400","0","100001050","0","0","-10000","170","167200","0","202100030","0","0","0","0","0","1","1","1","0","1","1","10501013","622000001","0","0","61301001","1","621000001","10503011","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_110500030.json","/Game/Maps/Ship/FD/FD_Ship_02/FD_Ship_02","/Game/Maps/Ship/FD/Trigger/TRG_FD_Ship_02","GENDATA_110500030.json","0","0","0","110500030","0","1","-37807","-22262","WAYPOINT_110500030.json","SAFE_AREA_110500030.json","SECTOR_GRADE_110500030.json","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"110500040","110500040","1","1006","105100004","105200004","101","1105013","100","6400","0","100001050","0","0","-10000","172","168900","0","202120040","0","0","0","0","0","1","1","1","0","1","1","10501013","622000001","0","0","61301001","1","621000001","10503021","1","0","0","1","0","0","0","1","3","1001","3","900003","MAP_MINI_110500040.json","/Game/Maps/Ship/FG/FG_Void/FG_Void","/Game/Maps/Ship/FG/Trigger/TRG_FG_Void_01","GENDATA_110500040.json","0","0","0","110500040","0","1","-5625","-5470","0","SAFE_AREA_110500040.json","0","0","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
