StageId,Money,TimeTicket,ClassItem01,ClassItem02,ClassItem03,ClassItem04,ClassItem05,ClassItem06,ClassItemCountMin01,ClassItemCountMin02,ClassItemCountMin03,ClassItemCountMin04,ClassItemCountMin05,ClassItemCountMin06,ClassItemCountMax01,ClassItemCountMax02,ClassItemCountMax03,ClassItemCountMax04,ClassItemCountMax05,ClassItemCountMax06
109001030,"""(2,11)""","""(0)""","""(210110002,200201003,1301201406,602202418,303201002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(210110002,200202003,1301201406,602202418,303202002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(210110002,200203003,1301201406,602202418,303203002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(210110002,200204003,1301201406,602202418,303204002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(210110002,200205003,1301201406,602202418,303205002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(210110002,200206003,1301201406,602202418,303206002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
109001040,"""(2,11)""","""(0)""","""(210110003,200201002,1301201406,602202418,301201002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(210110003,200202002,1301201406,602202418,301202002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(210110003,200203002,1301201406,602202418,301203002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(210110003,200204002,1301201406,602202418,301204002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(210110003,200205002,1301201406,602202418,301205002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(210110003,200206002,1301201406,602202418,301206002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
109001050,"""(2,11)""","""(0)""","""(210110004,200201003,1301201406,602202418,303201002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(210110004,200202003,1301201406,602202418,303202002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(210110004,200203003,1301201406,602202418,303203002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(210110004,200204003,1301201406,602202418,303204002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(210110004,200205003,1301201406,602202418,303205002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(210110004,200206003,1301201406,602202418,303206002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
109001060,"""(2,11)""","""(0)""","""(210110005,200201002,1301201406,602202418,301201002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(210110005,200202002,1301201406,602202418,301202002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(210110005,200203002,1301201406,602202418,301203002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(210110005,200204002,1301201406,602202418,301204002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(210110005,200205002,1301201406,602202418,301205002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(210110005,200206002,1301201406,602202418,301206002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
110001010,"""(2,11)""","""(0)""","""(601202668,210110001,200201002,1301201406,602202418,301201002,401201002,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(601202668,210110001,200202002,1301201406,602202418,301202002,401201002,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(601202668,210110001,200203002,1301201406,602202418,301203002,401201002,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(601202668,210110001,200204002,1301201406,602202418,301204002,401201002,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(601202668,210110001,200205002,1301201406,602202418,301205002,401201002,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(601202668,210110001,200206002,1301201406,602202418,301206002,401201002,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
110001020,"""(2,11)""","""(0)""","""(601202668,210110002,200201003,1301201406,602202418,303201002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(601202668,210110002,200202003,1301201406,602202418,303202002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(601202668,210110002,200203003,1301201406,602202418,303203002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(601202668,210110002,200204003,1301201406,602202418,303204002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(601202668,210110002,200205003,1301201406,602202418,303205002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(601202668,210110002,200206003,1301201406,602202418,303206002,401201003,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
110002010,"""(2,11)""","""(0)""","""(601202668,210110003,200201002,1301201406,602202418,301201002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(601202668,210110003,200202002,1301201406,602202418,301202002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(601202668,210110003,200203002,1301201406,602202418,301203002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(601202668,210110003,200204002,1301201406,602202418,301204002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(601202668,210110003,200205002,1301201406,602202418,301205002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(601202668,210110003,200206002,1301201406,602202418,301206002,401201002,508200002,1201200201,905200001,802200002,901201001,901200702)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
110002020,"""(2,11)""","""(0)""","""(601202668,210110004,200201003,1301201406,602202418,303201002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(601202668,210110004,200202003,1301201406,602202418,303202002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(601202668,210110004,200203003,1301201406,602202418,303203002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(601202668,210110004,200204003,1301201406,602202418,303204002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(601202668,210110004,200205003,1301201406,602202418,303205002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(601202668,210110004,200206003,1301201406,602202418,303206002,401201003,508200002,1201200201,904200001,801200002,901200801,901200502)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
110002030,"""(2,11)""","""(0)""","""(601202668,210110005,200201002,1301201406,602202418,301201002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(601202668,210110005,200202002,1301201406,602202418,301202002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(601202668,210110005,200203002,1301201406,602202418,301203002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(601202668,210110005,200204002,1301201406,602202418,301204002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(601202668,210110005,200205002,1301201406,602202418,301205002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(601202668,210110005,200206002,1301201406,602202418,301206002,401201002,508200002,1201200201,903200001,803200002,901200901,901200602)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
200000000,"""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
200022010,"""(2)""","""(0)""","""(200201010,1301201408,901200502,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(200202010,1301201408,901200502,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(200203010,1301201408,901200502,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(200204010,1301201408,901200502,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(200205010,1301201408,901200502,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(200206010,1301201408,901200502,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
200022020,"""(2)""","""(0)""","""(200201010,1301201408,602202327,901200602,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(200202010,1301201408,602202327,901200602,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(200203010,1301201408,602202327,901200602,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(200204010,1301201408,602202327,901200602,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(200205010,1301201408,602202327,901200602,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(200206010,1301201408,602202327,901200602,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
200022021,"""(2)""","""(0)""","""(200201010,1301201408,602202327,901200702,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(200202010,1301201408,602202327,901200702,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(200203010,1301201408,602202327,901200702,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(200204010,1301201408,602202327,901200702,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(200205010,1301201408,602202327,901200702,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(200206010,1301201408,602202327,901200702,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
200022030,"""(2)""","""(0)""","""(200201010,1301201408,602202327,901200801,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(200202010,1301201408,602202327,901200801,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(200203010,1301201408,602202327,901200801,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(200204010,1301201408,602202327,901200801,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(200205010,1301201408,602202327,901200801,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(200206010,1301201408,602202327,901200801,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
200022031,"""(2)""","""(0)""","""(200201010,1301201408,602202327,901200901,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(200202010,1301201408,602202327,901200901,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(200203010,1301201408,602202327,901200901,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(200204010,1301201408,602202327,901200901,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(200205010,1301201408,602202327,901200901,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(200206010,1301201408,602202327,901200901,1201200201,508200002,701200402,501200012,517200102,603200401,603200301)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
200022040,"""(2)""","""(0)""","""(200201010,1301201408,602202327,901201001,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(200202010,1301201408,602202327,901201001,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(200203010,1301201408,602202327,901201001,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(200204010,1301201408,602202327,901201001,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(200205010,1301201408,602202327,901201001,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(200206010,1301201408,602202327,901201001,1201200201,508200002,701200302,501200012,517200102,603200401,603200301)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
200022041,"""(2)""","""(0)""","""(200201010,1301201408,602202327,901200502,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(200202010,1301201408,602202327,901200502,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(200203010,1301201408,602202327,901200502,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(200204010,1301201408,602202327,901200502,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(200205010,1301201408,602202327,901200502,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(200206010,1301201408,602202327,901200502,1201200201,508200002,701200202,501200012,517200102,603200401,603200301)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
200022042,"""(2)""","""(0)""","""(200201010,1301201408,602202327,901200602,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(200202010,1301201408,602202327,901200602,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(200203010,1301201408,602202327,901200602,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(200204010,1301201408,602202327,901200602,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(200205010,1301201408,602202327,901200602,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(200206010,1301201408,602202327,901200602,1201200201,508200002,701200102,501200012,517200102,603200401,603200301)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
