"Name","RowId","MiniGroupId","MiniStageId","BidoMatrixStageId","MiniMapCoordinateLT","MiniMapCoordinateRB","MiniMapZoom","UserMovingRaderZoom","MiniMapResource","ElliteCheck","DefaultOpenList","ElliteStageId"
"719","719","12221","201520021","10030","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"720","720","12222","201520022","10031","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"721","721","12223","201520023","10031","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"722","722","12224","201520024","10031","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"723","723","12270","201520070","10032","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"724","724","12271","201520071","10032","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"725","725","12272","201520072","10032","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"726","726","12228","201520028","10040","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"727","727","12229","201520029","10040","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"728","728","12230","201520030","10040","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"729","729","12231","201520031","10041","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"730","730","12232","201520032","10041","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"731","731","12233","201520033","10041","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"732","732","12273","201520073","10042","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"733","733","12274","201520074","10042","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"734","734","12275","201520075","10042","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"735","735","12246","201520046","10050","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"736","736","12247","201520047","10050","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"737","737","12248","201520048","10050","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"738","738","12249","201520049","10051","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"739","739","12250","201520050","10051","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"740","740","12251","201520051","10051","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"741","741","12276","201520076","10052","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"742","742","12277","201520077","10052","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"743","743","12278","201520078","10052","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"744","744","12255","201520055","10060","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"745","745","12256","201520056","10060","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"746","746","12257","201520057","10060","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"747","747","12258","201520058","10061","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"748","748","12259","201520059","10061","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"749","749","12260","201520060","10061","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"750","750","12279","201520079","10062","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"751","751","12280","201520080","10062","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"752","752","12281","201520081","10062","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"753","753","12282","201520101","10070","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"754","754","12283","201520102","10070","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"755","755","12284","201520103","10070","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"756","756","12285","201520104","10071","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"757","757","12286","201520105","10071","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"758","758","12287","201520106","10071","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"759","759","12288","201520107","10072","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"760","760","12289","201520108","10072","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"761","761","12290","201520109","10072","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"762","762","12246","201520201","10080","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"763","763","12247","201520202","10080","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"764","764","12248","201520203","10080","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"765","765","12249","201520204","10081","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"766","766","12250","201520205","10081","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"767","767","12251","201520206","10081","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"768","768","12276","201520207","10082","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"769","769","12277","201520208","10082","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"770","770","12278","201520209","10082","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"771","771","12301","201520301","10090","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"772","772","12302","201520302","10090","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"773","773","12303","201520303","10090","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"774","774","12304","201520304","10091","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"775","775","12305","201520305","10091","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"776","776","12306","201520306","10091","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"777","777","12307","201520307","10092","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"778","778","12308","201520308","10092","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"779","779","12309","201520309","10092","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"780","780","12401","201520401","10100","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"781","781","12402","201520402","10100","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"782","782","12403","201520403","10100","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"783","783","12404","201520404","10101","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"784","784","12405","201520405","10101","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"785","785","12406","201520406","10101","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"786","786","12407","201520407","10102","(X=-22020, Y=-21890, Z=0)","(X=21980, Y=22110, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_03","0","0","0"
"787","787","12408","201520408","10102","(X=-15340, Y=-15150, Z=0)","(X=15260, Y=15450, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_02","0","0","0"
"788","788","12409","201520409","10102","(X=-19460, Y=-19530, Z=0)","(X=19540, Y=19470, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/PartyField_01","0","0","0"
"789","789","15001","1001","0","(X=-12380, Y=-9920, Z=0)","(X=7620, Y=10080, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/ED_lounge_01","0","4","0"
"790","790","16001","200700020","0","(X=-15610.0, Y=-15380.0, Z=0)","(X=15390.0, Y=15620.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/GuildAwayFirst","0","2","0"
"791","791","16002","200700030","0","(X=-15610.0, Y=-15380.0, Z=0)","(X=15390.0, Y=15620.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/GuildAwayFirst","0","2","0"
"792","792","16003","200700040","0","(X=-15610.0, Y=-15380.0, Z=0)","(X=15390.0, Y=15620.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/GuildAwayFirst","0","2","0"
"793","793","16004","200700050","0","(X=-15610.0, Y=-15380.0, Z=0)","(X=15390.0, Y=15620.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/GuildAwayFirst","0","2","0"
"794","794","16005","200700060","0","(X=-15610.0, Y=-15380.0, Z=0)","(X=15390.0, Y=15620.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/GuildAwayFirst","0","2","0"
"795","795","16006","200700070","0","(X=-15610.0, Y=-15380.0, Z=0)","(X=15390.0, Y=15620.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/GuildAwayFirst","0","2","0"
"796","796","16007","200700080","0","(X=-15610.0, Y=-15380.0, Z=0)","(X=15390.0, Y=15620.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/GuildAwayFirst","0","2","0"
"797","797","19001","301001010","0","(X=-17060.0, Y=-21830.0, Z=0)","(X=16340.0, Y=11570.0, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/TW_Sabuk_renewal","0","4","0"
"798","798","19002","301001020","0","(X=-55410, Y=-53230, Z=0)","(X=38190, Y=40370, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FG_Sabuk","0","2","0"
"799","799","19003","301011010","0","(X=-23840, Y=-23570, Z=0)","(X=24160, Y=24430, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/Elite_A01","0","2","0"
"800","800","19003","301011020","0","(X=-23860, Y=-23790, Z=0)","(X=24140, Y=24210, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/Elite_A02","0","2","0"
"801","801","19003","301011030","0","(X=-23710, Y=-23500, Z=0)","(X=24290, Y=24500, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/Elite_B01","0","2","0"
"802","802","19003","301011040","0","(X=-23970, Y=-23970, Z=0)","(X=24030, Y=24030, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/Elite_B02","0","2","0"
"803","803","19004","201500010","0","(X=-33350.0, Y=-37690.0, Z=0)","(X=44650.0, Y=40310.0, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FD_BlackDragonTower","0","2","0"
"804","804","19005","201500020","0","(X=-33350.0, Y=-37690.0, Z=0)","(X=44650.0, Y=40310.0, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FD_BlackDragonTower","0","2","0"
"805","805","19006","201500030","0","(X=-33350.0, Y=-37690.0, Z=0)","(X=44650.0, Y=40310.0, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FD_BlackDragonTower","0","2","0"
"806","806","19007","201500040","0","(X=-33350.0, Y=-37690.0, Z=0)","(X=44650.0, Y=40310.0, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FD_BlackDragonTower","0","2","0"
"807","807","19008","301031010","0","(X=-27410, Y=-28030, Z=0)","(X=27189.99, Y=26570, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FG_Under01_S","0","2","0"
"808","808","19008","301031020","0","(X=-21740.0, Y=-24220, Z=0)","(X=27260.0, Y=24780, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FG_Under03_S","0","2","0"
"809","809","19008","301031030","0","(X=-29330, Y=-29710, Z=0)","(X=30070, Y=29690, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FG_Under14_S","0","2","0"
"810","810","19008","301031040","0","(X=-29330, Y=-29710, Z=0)","(X=30070, Y=29690, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FG_Under14_S","0","2","0"
"812","812","1050","2021","0","(X=-10990.0, Y=-12790.0, Z=0)","(X=11010.0, Y=9210.0, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/Arena_Bicheon","0","1","0"
"813","813","1022","300350","0","(X=-18000, Y=-20480, Z=0)","(X=20000, Y=17520, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FG_Tutorial","0","1","0"
"814","814","17001","3010","0","(X=-28710.0, Y=-37080.0, Z=0)","(X=29290.0, Y=20920.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Plunder","0","9","0"
"815","815","5020","300450","0","(X=-28710.0, Y=-37080.0, Z=0)","(X=29290.0, Y=20920.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/Plunder","0","2","0"
"816","816","8000","200610002","0","(X=-46380, Y=-48870, Z=0)","(X=39620, Y=37130, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FG_IceField","0","0","0"
"817","817","8001","200610003","0","(X=-25910, Y=-33300, Z=0)","(X=17090, Y=9700, Z=0) ","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/FG_R_Desert","0","0","0"
"818","818","8002","200610001","0","(X=-27070.0, Y=-27830.0, Z=0)","(X=26930.0, Y= 26170, Z=0)","1","0.75","/Game/UI/Atlas_N_Resource/Minimap/GuildAway_Drake21","0","0","0"
"819","819","8003","200610004","0","(X=-11700.0, Y=-11640.0, Z=0)","(X=10300.0, Y=10360.0, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/GuildAway_Sinsu21","0","0","0"
