"Name","ItemId","UseId","NameSid","NoteSid","MeshId","Icon","Level","MainType","SubType","SmeltingType","SortOrder","ClassId","ReqClassLevel","Tier","Grade","PET_Origin","SellType","SellPrice","Stackable","CoolTime","BuffId","ItemOptionType","SetGroupId","ReinforceMaxLv","SmeltingMaxCount","JewelUpgradeType","JewelUpgradeCount","RandomGetInfoId","SummonGroupId","CastingType","CastingTime","SummonStageType","ItemCasting","CollectAniType","GetWayId","OverlapEquipAble","UnsealingType","OpenboxRewardType","OpenboxRewardId","RandomGetCnt","Durability","Durability_RepairAble","TradeType","UseTimeType","UseEndType_Period","UseEndType_Minute","Lockable","XDracoDelayMinute","GachaTap","TranceGroup","EquipGroup"
"301205007","301205007","301005007","200301507","210301507","(0)","230301507","1","3","1","3","134","5","1","3","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","92","0","0","0","0","0","1","0","0","0","0"
"301205008","301205008","301005008","200301508","210301508","(0)","230301508","1","3","1","2","134","5","1","4","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","92","0","0","0","0","0","1","0","0","0","0"
"301205009","301205009","301005009","200301509","210301509","(0)","230301509","1","3","1","3","134","5","1","4","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","92","0","0","0","0","0","1","0","0","0","0"
"301205010","301205010","301005010","200301510","210301510","(0)","230301510","1","3","1","2","134","5","1","1","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"301205011","301205011","301005011","200301511","210301511","(0)","230301511","1","3","1","3","134","5","1","1","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"301205012","301205012","301005012","200301512","210301512","(0)","230301512","1","3","1","2","134","5","1","2","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"301205013","301205013","301005013","200301513","210301513","(0)","230301513","1","3","1","3","134","5","1","2","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"301205014","301205014","301005014","200301514","210301514","(0)","230301514","1","3","1","2","134","5","1","3","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"301205015","301205015","301005015","200301515","210301515","(0)","230301515","1","3","1","3","134","5","1","3","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"301205016","301205016","301005016","200301516","210301516","(0)","230301516","1","3","1","2","134","5","1","4","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"301205017","301205017","301005017","200301517","210301517","(0)","230301517","1","3","1","3","134","5","1","4","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"301205018","301205018","301005018","200301518","210301518","(0)","230301518","1","3","1","2","134","5","1","1","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"301205019","301205019","301005019","200301519","210301519","(0)","230301519","1","3","1","3","134","5","1","1","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"301205020","301205020","301005020","200301520","210301520","(0)","230301520","1","3","1","2","134","5","1","2","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"301205021","301205021","301005021","200301521","210301521","(0)","230301521","1","3","1","3","134","5","1","2","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"301205022","301205022","301005022","200301522","210301522","(0)","230301522","1","3","1","2","134","5","1","3","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"301205023","301205023","301005023","200301523","210301523","(0)","230301523","1","3","1","3","134","5","1","3","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"301205024","301205024","301005024","200301524","210301524","(0)","230301524","1","3","1","2","134","5","1","4","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"301205025","301205025","301005025","200301525","210301525","(0)","230301525","1","3","1","3","134","5","1","4","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"301205026","301205026","301005026","200301526","210301526","(0)","230301526","1","3","1","1","134","5","1","1","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","173","0","0","0","0","0","1","0","0","0","0"
"301205027","301205027","301005027","200301527","210301527","(0)","230301527","1","3","1","1","134","5","1","2","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","173","0","0","0","0","0","1","0","0","0","0"
"301205028","301205028","301005028","200301528","210301528","(0)","230301528","1","3","1","1","134","5","1","3","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","173","0","0","0","0","0","1","0","0","0","0"
"301205029","301205029","301005029","200301529","210301529","(0)","230301529","1","3","1","1","134","5","1","4","5","0","0","100000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","173","0","0","0","0","0","1","0","0","0","0"
"301205030","301205030","301005030","200301530","210301530","(0)","230301530","1","3","1","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"301205031","301205031","301005031","200301531","210301531","(0)","230301531","1","3","1","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"301205032","301205032","301005032","200301532","210301532","(0)","230301532","1","3","1","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"301205033","301205033","301005033","200301533","210301533","(0)","230301533","1","3","1","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"301205034","301205034","301005034","200301534","210301534","(0)","230301534","1","3","1","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"301205035","301205035","301005035","200301535","210301535","(0)","230301535","1","3","1","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"301205036","301205036","301005036","200301536","210301536","(0)","230301536","1","3","1","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"301205037","301205037","301005037","200301537","210301537","(0)","230301537","1","3","1","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"301205038","301205038","301005038","200301538","210301538","(0)","230301538","1","3","1","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"301205039","301205039","301005039","200301539","210301539","(0)","230301539","1","3","1","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"301205040","301205040","301005040","200301540","210301540","(0)","230301540","1","3","1","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"302205000","302205000","302005000","200302500","210302500","(0)","230302500","1","3","2","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"302205001","302205001","302005001","200302501","210302501","(0)","230302501","1","3","2","1","134","5","1","1","1","0","0","200","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","69","0","0","0","0","0","1","0","0","0","0"
"302205002","302205002","302005002","200302502","210302502","(0)","230302502","1","3","2","2","134","5","1","1","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","92","0","0","0","0","0","1","0","0","0","0"
"302205003","302205003","302005003","200302503","210302503","(0)","230302503","1","3","2","3","134","5","1","1","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","92","0","0","0","0","0","1","0","0","0","0"
"302205004","302205004","302005004","200302504","210302504","(0)","230302504","1","3","2","2","134","5","1","2","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","92","0","0","0","0","0","1","0","0","0","0"
"302205005","302205005","302005005","200302505","210302505","(0)","230302505","1","3","2","3","134","5","1","2","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","92","0","0","0","0","0","1","0","0","0","0"
"302205006","302205006","302005006","200302506","210302506","(0)","230302506","1","3","2","2","134","5","1","3","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","92","0","0","0","0","0","1","0","0","0","0"
"302205007","302205007","302005007","200302507","210302507","(0)","230302507","1","3","2","3","134","5","1","3","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","92","0","0","0","0","0","1","0","0","0","0"
"302205008","302205008","302005008","200302508","210302508","(0)","230302508","1","3","2","2","134","5","1","4","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","92","0","0","0","0","0","1","0","0","0","0"
"302205009","302205009","302005009","200302509","210302509","(0)","230302509","1","3","2","3","134","5","1","4","2","0","0","1000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","92","0","0","0","0","0","1","0","0","0","0"
"302205010","302205010","302005010","200302510","210302510","(0)","230302510","1","3","2","2","134","5","1","1","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"302205011","302205011","302005011","200302511","210302511","(0)","230302511","1","3","2","3","134","5","1","1","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"302205012","302205012","302005012","200302512","210302512","(0)","230302512","1","3","2","2","134","5","1","2","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"302205013","302205013","302005013","200302513","210302513","(0)","230302513","1","3","2","3","134","5","1","2","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"302205014","302205014","302005014","200302514","210302514","(0)","230302514","1","3","2","2","134","5","1","3","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"302205015","302205015","302005015","200302515","210302515","(0)","230302515","1","3","2","3","134","5","1","3","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"302205016","302205016","302005016","200302516","210302516","(0)","230302516","1","3","2","2","134","5","1","4","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"302205017","302205017","302005017","200302517","210302517","(0)","230302517","1","3","2","3","134","5","1","4","3","0","0","5000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","115","0","0","0","0","0","1","0","0","0","0"
"302205018","302205018","302005018","200302518","210302518","(0)","230302518","1","3","2","2","134","5","1","1","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"302205019","302205019","302005019","200302519","210302519","(0)","230302519","1","3","2","3","134","5","1","1","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"302205020","302205020","302005020","200302520","210302520","(0)","230302520","1","3","2","2","134","5","1","2","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"302205021","302205021","302005021","200302521","210302521","(0)","230302521","1","3","2","3","134","5","1","2","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
"302205022","302205022","302005022","200302522","210302522","(0)","230302522","1","3","2","2","134","5","1","3","4","0","0","25000","0","0","(0)","0","0","0","12","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0"
